projectNumber	projectId	lifecycleState	name	createTime	parent_type	parent_id
1019979553118	lt-sre-cloudcost-optimizer-lwr	ACTIVE	lt-sre-cloudcost-optimizer-lwr	2021-09-14T15:39:29.657Z	folder	360731275391
549690846036	sys-66078063352664855703709577	ACTIVE	Scripts for Insights	2021-09-13T18:38:00.533Z	folder	30263264461
234607775820	sys-77056370684904786808293355	ACTIVE	Scripts for Insights	2021-09-13T18:37:47.160Z	folder	30263264461
415268010037	sys-76730504162938986170658222	ACTIVE	Scripts for Insights	2021-09-13T18:35:15.296Z	folder	30263264461
175299875731	lt-pharma-cdr-prod	ACTIVE	lt-pharma-cdr-prod	2021-09-09T20:59:10.732Z	folder	290862166880
226766014122	sys-38989961888357810008877609	ACTIVE	Scripts for Insights	2021-09-08T15:47:38.282Z	folder	30263264461
540982933663	sys-92534279357308591918862000	ACTIVE	Scripts for Insights	2021-09-08T15:15:55.507Z	folder	30263264461
1000537294896	sys-93266673994535745498151957	ACTIVE	Scripts for Insights	2021-09-08T15:15:52.625Z	folder	30263264461
1043482443570	sys-58555338729619890273302829	ACTIVE	Scripts for Insights	2021-09-08T15:03:38.954Z	folder	30263264461
74506985246	sys-37750623148386447395375356	ACTIVE	Scripts for Insights	2021-09-08T14:57:45.534Z	folder	30263264461
499368955888	sys-87742858018756745754155843	ACTIVE	Scripts for Insights	2021-09-08T14:57:42.774Z	folder	30263264461
1051906470283	sys-62161531455160475864251212	ACTIVE	Scripts for Insights	2021-09-08T14:39:40.152Z	folder	30263264461
947961541184	sys-98553278930342727765591455	ACTIVE	Scripts for Insights	2021-09-08T14:21:58.101Z	folder	30263264461
193228982655	sys-38861783123717962634361151	ACTIVE	Scripts for Insights	2021-09-07T20:14:27.433Z	folder	30263264461
137852461025	sys-42449185588891121078555539	ACTIVE	Scripts for Insights	2021-09-07T18:15:32.121Z	folder	30263264461
456760933486	sys-46547083461725838053795848	ACTIVE	Scripts for Insights	2021-09-07T18:15:15.666Z	folder	30263264461
61773086567	sys-86056508521297099929929520	ACTIVE	Scripts for Insights	2021-09-07T18:15:00.647Z	folder	30263264461
73536328927	sys-93660891908137544714849852	ACTIVE	Scripts for Insights	2021-09-07T18:14:43.075Z	folder	30263264461
813594958174	sys-67537331063241944343088650	ACTIVE	Scripts for Insights	2021-09-07T16:54:25.640Z	folder	30263264461
336403244680	sys-12643280947988114577627138	ACTIVE	Scripts for Insights	2021-09-07T16:50:21.366Z	folder	30263264461
1080710067322	sys-44027411797737101007730969	ACTIVE	Scripts for Insights	2021-09-07T14:03:44.127Z	folder	30263264461
356861312493	sys-22300231545858177382239794	ACTIVE	Scripts for Insights	2021-09-07T13:54:14.992Z	folder	30263264461
1090106415428	sys-10927294837933445454242111	ACTIVE	Scripts for Insights	2021-09-03T17:08:23.441Z	folder	30263264461
346774604827	sys-33280235272625407697231074	ACTIVE	Scripts for Insights	2021-09-03T17:08:02.679Z	folder	30263264461
640647338215	sys-45040997118779459248901189	ACTIVE	Scripts for Insights	2021-09-03T17:07:37.878Z	folder	30263264461
982687371791	sys-18534719305859299177992534	ACTIVE	Scripts for Insights	2021-09-03T17:07:18.799Z	folder	30263264461
41418522296	sys-43930741110870697184530482	ACTIVE	Scripts for Insights	2021-09-03T16:57:28.610Z	folder	30263264461
685454455826	sys-27734562756324448014137016	ACTIVE	Scripts for Insights	2021-09-03T16:57:15.946Z	folder	30263264461
316050515258	sys-63154125276383100034750481	ACTIVE	Scripts for Insights	2021-09-03T16:55:31.815Z	folder	30263264461
607416944098	sys-66365606289896700762439240	ACTIVE	Scripts for Insights	2021-09-03T16:46:54.112Z	folder	30263264461
664758166160	sys-95128410015190992800373542	ACTIVE	Scripts for Insights	2021-09-03T12:37:00.819Z	folder	30263264461
282370750423	sys-76150320801609917912434768	ACTIVE	Scripts for Insights	2021-09-03T12:22:42.336Z	folder	30263264461
827910309689	sys-13850417712465673730586380	ACTIVE	Scripts for Insights	2021-09-03T12:17:31.846Z	folder	30263264461
802242702589	sys-40487633564305364929749491	ACTIVE	Scripts for Insights	2021-09-02T22:10:38.733Z	folder	30263264461
713367229644	sys-55824976204948473341663292	ACTIVE	Scripts for Insights	2021-09-02T22:08:00.297Z	folder	30263264461
988493829131	sys-39242879007408385554772049	ACTIVE	Scripts for Insights	2021-09-02T21:44:02.197Z	folder	30263264461
895973373959	sys-94206973244789226605405206	ACTIVE	Scripts for Insights	2021-09-02T21:36:28.079Z	folder	30263264461
944859236504	sys-87632377965043295990762301	ACTIVE	Scripts for Insights	2021-09-02T21:25:19.679Z	folder	30263264461
80082475412	sys-41581174437496257957086000	ACTIVE	Scripts for Insights	2021-09-02T21:13:11.469Z	folder	30263264461
720072296834	sys-91673553275318939791810959	ACTIVE	Scripts for Insights	2021-09-02T21:03:10.821Z	folder	30263264461
76045808412	sys-67253323244815817375444358	ACTIVE	Scripts for Insights	2021-09-02T15:42:26.881Z	folder	30263264461
428710296814	sys-88939984038962969873857179	ACTIVE	Scripts for Insights	2021-09-02T15:41:55.696Z	folder	30263264461
541526221279	sys-39249426068301790610592096	ACTIVE	Scripts for Insights	2021-09-02T14:20:20.188Z	folder	30263264461
204869539793	sys-43089921347329315369082969	ACTIVE	Scripts for Insights	2021-09-01T20:41:52.737Z	folder	30263264461
932773744714	sys-28481515655513500412815056	ACTIVE	Scripts for Insights	2021-09-01T20:41:33.514Z	folder	30263264461
347625202067	sys-83713870817025733667695818	ACTIVE	Scripts for Insights	2021-09-01T20:31:15.515Z	folder	30263264461
350309354050	sys-84133230604542679554373632	ACTIVE	Scripts for Insights	2021-09-01T20:30:44.407Z	folder	30263264461
755219922379	sys-79733340599788900541980894	ACTIVE	Scripts for Insights	2021-09-01T19:56:59.447Z	folder	30263264461
136150613004	sys-03807494125877153248696209	ACTIVE	Scripts for Insights	2021-09-01T19:56:44.965Z	folder	30263264461
658440459808	sys-21991010970280440548501597	ACTIVE	Scripts for Insights	2021-09-01T16:24:44.034Z	folder	30263264461
447694223657	sys-61451950674084362039819353	ACTIVE	Scripts for Insights	2021-09-01T16:16:58.406Z	folder	30263264461
283077561099	sys-60047117294342759987673853	ACTIVE	Scripts for Insights	2021-09-01T16:07:10.646Z	folder	30263264461
1074829748024	sys-83558885682058769542203072	ACTIVE	Scripts for Insights	2021-09-01T16:02:33.373Z	folder	30263264461
277520083491	sys-26670637499137850743344737	ACTIVE	Scripts for Insights	2021-09-01T15:54:31.446Z	folder	30263264461
728858111811	sys-80357263314644467020307167	ACTIVE	Scripts for Insights	2021-09-01T15:27:18.408Z	folder	30263264461
76087883801	sys-95998482165684779659452790	ACTIVE	Scripts for Insights	2021-09-01T15:25:57.363Z	folder	30263264461
215094493398	bb-common	ACTIVE	bb-common	2021-09-01T13:46:16.827Z	folder	606757407892
904694327477	lt-pc-health-uat	ACTIVE	lt-pc-health-uat	2021-09-01T03:57:13.226Z	folder	794678615748
945606194680	lt-pc-health-uat-dlp	ACTIVE	lt-pc-health-uat-dlp	2021-09-01T03:50:35.303Z	folder	794678615748
570127218152	lt-pc-health-pt-dlp	ACTIVE	lt-pc-health-pt-dlp	2021-08-31T21:40:21.275Z	folder	794678615748
419869181357	hwl-hcs-prd	ACTIVE	hwl-hcs-prd	2021-08-31T18:12:53.390Z	folder	290862166880
57108496585	sys-43169849728083968356067952	ACTIVE	Scripts for Insights	2021-08-30T17:26:51.426Z	folder	30263264461
909768373656	sys-38432576726533322242481767	ACTIVE	Scripts for Insights	2021-08-28T21:39:16.073Z	folder	30263264461
188952022956	sys-37794998887338057229877092	ACTIVE	Scripts for Insights	2021-08-28T21:22:39.798Z	folder	30263264461
845527355808	sys-26729224609446564943510963	ACTIVE	Swimlanes	2021-08-28T19:09:25.415Z	folder	30263264461
221070454483	hwl-hws-lwr	ACTIVE	hwl-hws-lwr	2021-08-27T19:19:49.136Z	folder	58222999069
428272788608	sys-89535102371720182425741317	ACTIVE	Scripts for Insights	2021-08-27T15:36:18.191Z	folder	30263264461
591285665018	sys-52969427087465451050266734	ACTIVE	Scripts for Insights	2021-08-27T15:35:55.696Z	folder	30263264461
14758459979	sys-02337275711211901734100952	ACTIVE	Scripts for Insights	2021-08-27T15:23:57.893Z	folder	30263264461
1084700688975	sys-60054069382513592478500475	ACTIVE	Scripts for Insights	2021-08-27T15:19:59.859Z	folder	30263264461
456743812000	sys-61392374355196351958262017	ACTIVE	Scripts for Insights	2021-08-26T20:58:44.228Z	folder	30263264461
586046690928	sys-93110416750827361094984980	ACTIVE	Scripts for Insights	2021-08-26T20:58:30.197Z	folder	30263264461
269451879307	sys-18001972674215570064783230	ACTIVE	Scripts for Insights	2021-08-26T15:38:25.722Z	folder	30263264461
629854744895	sys-07505780615470674359435319	ACTIVE	Scripts for Insights	2021-08-26T15:38:08.135Z	folder	30263264461
817026095493	sys-18786751441045312777549204	ACTIVE	Scripts for Insights	2021-08-26T15:18:07.657Z	folder	30263264461
696869682079	sys-49550727008048387874994675	ACTIVE	Scripts for Insights	2021-08-26T15:13:24.599Z	folder	30263264461
1057985056498	sys-18183538958955731681015008	ACTIVE	Scripts for Insights	2021-08-26T15:05:54.718Z	folder	30263264461
692443824033	sys-16751662177239593552983989	ACTIVE	Scripts for Insights	2021-08-26T14:52:27.978Z	folder	30263264461
111622096525	lt-mdb-upr	ACTIVE	lt-mdb-upr	2021-08-24T22:40:34.376Z	folder	857031298135
941344356131	lt-itt-upr	ACTIVE	lt-itt-upr	2021-08-24T22:37:09.828Z	folder	857031298135
610848480597	lt-sre-microtools-lab	ACTIVE	lt-sre-microtools-lab	2021-08-24T15:53:22.423Z	folder	750377455291
931872887518	sys-99348235662609641372889345	ACTIVE	Scripts for Insights	2021-08-24T15:41:34.824Z	folder	30263264461
435821857674	hwl-hcs-uat	ACTIVE	hwl-hcs-uat	2021-08-23T16:06:36.812Z	folder	794678615748
328655657284	hwl-hcs-preprd	ACTIVE	hwl-hcs-preprd	2021-08-23T15:57:52.668Z	folder	794678615748
134062106814	sys-30265311368499161694923578	ACTIVE	Scripts for Insights	2021-08-23T15:14:12.722Z	folder	30263264461
601427909315	sys-86147778135449439778517423	ACTIVE	Scripts for Insights	2021-08-22T14:00:18.181Z	folder	30263264461
218458542274	lt-pagerduty-rollout	ACTIVE	LT SRE Tools PD rollout	2021-08-20T19:10:21.250Z	folder	857031298135
44432908304	lt-dia-analytics-prd-sd-pchre	ACTIVE	lt-dia-analytics-prd-sd-pchre	2021-08-20T17:51:05.613Z	folder	64479446426
889882718113	ld-vision-dev	ACTIVE	ld-vision-dev	2021-08-20T15:00:25.534Z	folder	526935410237
299313217577	lt-pharma-cdr-preprd	ACTIVE	lt-pharma-cdr-preprd	2021-08-20T14:19:05.661Z	folder	794678615748
763547565933	sys-72573536805404122761263799	ACTIVE	Scripts for Insights	2021-08-20T11:36:15.558Z	folder	30263264461
381396138624	lt-pc-health-sit-dlp	ACTIVE	lt-pc-health-sit-dlp	2021-08-19T21:21:08.852Z	folder	794678615748
156813319002	lt-pc-health-dev-dlp	ACTIVE	lt-pc-health-dev-dlp	2021-08-19T21:09:53.283Z	folder	328182863805
686087811947	lt-pc-health-pt	ACTIVE	lt-pc-health-pt	2021-08-19T20:52:19.160Z	folder	794678615748
30050039638	hwl-hcs-sit	ACTIVE	hwl-hcs-sit	2021-08-18T22:44:45.208Z	folder	794678615748
575286859330	sys-16301200578404594383783546	ACTIVE	Scripts for Insights	2021-08-18T19:29:53.015Z	folder	30263264461
689545099501	sys-70278089972983788626566917	ACTIVE	Scripts for Insights	2021-08-18T18:57:37.637Z	folder	30263264461
925371081191	sys-06739544665043569565213035	ACTIVE	Scripts for Insights	2021-08-18T18:42:26.618Z	folder	30263264461
283806508918	sys-88929198807114740264361866	ACTIVE	Scripts for Insights	2021-08-18T17:51:31.249Z	folder	30263264461
694856419045	sys-00755329491996586830175879	ACTIVE	Scripts for Insights	2021-08-18T17:47:09.924Z	folder	30263264461
425194885686	sys-95504968540856545052308398	ACTIVE	Scripts for Insights	2021-08-18T17:42:34.880Z	folder	30263264461
694270989754	sys-24212207337196020915821953	ACTIVE	Scripts for Insights	2021-08-18T15:34:22.491Z	folder	30263264461
1399662960	sys-01718027682587528610562919	ACTIVE	Scripts for Insights	2021-08-18T15:29:55.006Z	folder	30263264461
510034508569	sys-74897957264874876592970841	ACTIVE	Scripts for Insights	2021-08-18T15:27:23.036Z	folder	30263264461
1051893164116	sys-56989652218282371340531766	ACTIVE	Scripts for Insights	2021-08-18T15:22:07.072Z	folder	30263264461
549918104802	pcb-prod-dataflow	ACTIVE	pcb-prod-dataflow	2021-08-17T16:05:22.315Z	folder	945168640010
230684262201	lt-aps-mstr-sbx	ACTIVE	lt-aps-mstr-sbx	2021-08-17T14:11:14.209Z	folder	571497658179
538751072964	lt-dia-analytics-exp-sd-pchre	ACTIVE	lt-dia-analytics-exp-sd-pchre	2021-08-17T14:05:09.933Z	folder	124062420325
779449374039	lt-dia-analytics-val-sd-pchre	ACTIVE	lt-dia-analytics-val-sd-pchre	2021-08-17T13:58:35.293Z	folder	1072664139899
647890967208	sys-32153905902466433141762656	ACTIVE	Scripts for Insights	2021-08-16T20:59:23.499Z	folder	30263264461
575467028243	sys-45604649413732755177020262	ACTIVE	Scripts for Insights	2021-08-16T18:32:55.409Z	folder	30263264461
1087544273813	sys-03874786820643959643553423	ACTIVE	Scripts for Insights	2021-08-16T18:30:41.956Z	folder	30263264461
173307048287	sys-62097990437336843930357495	ACTIVE	Scripts for Insights	2021-08-16T18:28:31.517Z	folder	30263264461
562083200829	sys-54142721245357345001584310	ACTIVE	Scripts for Insights	2021-08-16T18:27:11.196Z	folder	30263264461
237855716359	sys-81735877058394754824713701	ACTIVE	Scripts for Insights	2021-08-16T18:23:19.502Z	folder	30263264461
915446230626	sys-13687568291116627147018890	ACTIVE	Scripts for Insights	2021-08-16T18:19:09.230Z	folder	30263264461
533619055734	sys-72911424106868881346440071	ACTIVE	Scripts for Insights	2021-08-16T15:28:13.156Z	folder	30263264461
733999900281	sys-01259025247027919583980738	ACTIVE	Scripts for Insights	2021-08-16T15:25:47.289Z	folder	30263264461
666946373296	sys-24943972310370516726889514	ACTIVE	Scripts for Insights	2021-08-16T15:24:43.593Z	folder	30263264461
555607932198	sys-64590685636408985971365342	ACTIVE	Scripts for Insights	2021-08-16T15:19:22.467Z	folder	30263264461
290419722610	sys-39684107705883686687144106	ACTIVE	Scripts for Insights	2021-08-16T15:17:59.154Z	folder	30263264461
800167004435	sys-26092326101200128719173176	ACTIVE	Scripts for Insights	2021-08-16T15:07:57.166Z	folder	30263264461
905454231091	sys-09162564344376831449308513	ACTIVE	Scripts for Insights	2021-08-16T15:05:17.899Z	folder	30263264461
680056919400	sys-50539375238004246473037873	ACTIVE	Scripts for Insights	2021-08-16T14:34:41.027Z	folder	30263264461
823449053524	lt-customer-coe-portal-prod	ACTIVE	lt-customer-coe-portal-prod	2021-08-13T18:16:45.645Z	folder	857031298135
840785726999	sys-24984227646767790060259445	ACTIVE	Scripts for Insights	2021-08-13T18:09:09.931Z	folder	30263264461
13341971191	sys-04561350294020795543631611	ACTIVE	Scripts for Insights	2021-08-13T18:07:34.377Z	folder	30263264461
1080475140524	sys-43701822698574455516001389	ACTIVE	Scripts for Insights	2021-08-13T18:05:27.884Z	folder	30263264461
1037960962955	sys-93315074804371259919419227	ACTIVE	Scripts for Insights	2021-08-13T18:02:45.372Z	folder	30263264461
826613664529	sys-91234296626470426246315997	ACTIVE	Scripts for Insights	2021-08-13T18:01:10.467Z	folder	30263264461
423235618280	sys-00572365002408156616475116	ACTIVE	Scripts for Insights	2021-08-13T17:52:38.295Z	folder	30263264461
1051840424955	sys-35101311209898735866215075	ACTIVE	Scripts for Insights	2021-08-13T17:45:34.581Z	folder	30263264461
1011884852038	sys-71793060259668239913140218	ACTIVE	Scripts for Insights	2021-08-13T17:15:06.116Z	folder	30263264461
524323871544	sys-78464028260107850418563710	ACTIVE	Scripts for Insights	2021-08-13T15:57:53.654Z	folder	30263264461
458958653577	sys-36401112450906423396726759	ACTIVE	Scripts for Insights	2021-08-13T15:57:50.467Z	folder	30263264461
645492743539	sys-18421069887642350077311737	ACTIVE	Scripts for Insights	2021-08-13T15:54:46.918Z	folder	30263264461
946396312792	sys-07187453892856667048125203	ACTIVE	Scripts for Insights	2021-08-13T15:48:21.733Z	folder	30263264461
807602786198	sys-33253386661256924125039494	ACTIVE	Scripts for Insights	2021-08-13T15:44:49.981Z	folder	30263264461
634380584096	sys-52383561103341526859375896	ACTIVE	Scripts for Insights	2021-08-13T15:34:24.857Z	folder	30263264461
345662854323	sys-93092368784848303739420569	ACTIVE	Scripts for Insights	2021-08-13T15:24:00.583Z	folder	30263264461
904247110855	sys-05552180319494520903672118	ACTIVE	Scripts for Insights	2021-08-13T15:13:14.914Z	folder	30263264461
1038970200529	sys-40367670125463100838627770	ACTIVE	Scripts for Insights	2021-08-13T15:05:48.980Z	folder	30263264461
756452239337	pcb-prod-terraform-seed	ACTIVE	pcb-prod-terraform-seed	2021-08-13T14:28:33.804Z	folder	642027199083
166943093666	lt-customer-coe-portal-sit	ACTIVE	lt-customer-coe-portal-sit	2021-08-12T03:08:05.359Z	folder	58222999069
1088676289877	lt-med-lwr	ACTIVE	lt-med-lwr	2021-08-11T21:18:44.742Z	folder	58222999069
124466517871	sys-01469109612790028685024411	ACTIVE	Scripts for Insights	2021-08-11T18:14:56.154Z	folder	30263264461
758406582500	sys-85394363849872813289766046	ACTIVE	Scripts for Insights	2021-08-10T17:25:10.900Z	folder	30263264461
824080593848	lt-dia-pmcrm-dis-upr	ACTIVE	lt-dia-pmcrm-dis-upr	2021-08-10T15:20:49.835Z	folder	66531989396
639300858137	sys-02973935923608493513585901	ACTIVE	Scripts for Insights	2021-08-10T14:33:45.818Z	folder	30263264461
542076619747	sys-11160497974563605878728541	ACTIVE	Scripts for Insights	2021-08-09T13:35:03.652Z	folder	30263264461
762537009687	sys-62738951350103421863636034	ACTIVE	Scripts for Insights	2021-08-06T13:38:06.922Z	folder	30263264461
316765557113	sys-53742731488424370601369093	ACTIVE	Scripts for Insights	2021-08-06T13:35:23.890Z	folder	30263264461
480795385975	sys-37224860384165344298516630	ACTIVE	Scripts for Insights	2021-08-06T13:28:57.974Z	folder	30263264461
345617079260	sys-87006471413304732296215297	ACTIVE	Scripts for Insights	2021-08-06T13:28:23.996Z	folder	30263264461
567681803002	sys-05721783185711677787961812	ACTIVE	Scripts for Insights	2021-08-05T15:08:10.520Z	folder	30263264461
1041301432539	sys-83530995024735516565867418	ACTIVE	Scripts for Insights	2021-08-05T15:04:49.738Z	folder	30263264461
763582307873	sys-85025826249016100986797988	ACTIVE	Scripts for Insights	2021-08-05T14:38:06.914Z	folder	30263264461
204265391541	sys-90418274356611897343795803	ACTIVE	Scripts for Insights	2021-08-05T14:15:43.187Z	folder	30263264461
843396847467	sys-79062098933523347096570262	ACTIVE	Scripts for Insights	2021-08-04T21:17:21.928Z	folder	30263264461
643735685069	sys-78053202902930137402381484	ACTIVE	Scripts for Insights	2021-08-04T21:16:00.117Z	folder	30263264461
878381419105	lt-itt-lwr	ACTIVE	lt-itt-lwr	2021-08-04T19:47:18.306Z	folder	58222999069
448949964186	lt-mdb-lwr	ACTIVE	lt-mdb-lwr	2021-08-04T19:42:18.165Z	folder	58222999069
665550607499	lt-dia-pmoto-dis-upr	ACTIVE	lt-dia-pmoto-dis-upr	2021-08-04T19:35:17.717Z	folder	66531989396
1034617364220	sys-19401706838013102579019443	ACTIVE	Swimlanes	2021-08-04T18:59:24.033Z	folder	30263264461
610759602684	sys-16365698540908733612393189	ACTIVE	Scripts for Insights	2021-08-04T18:34:38.030Z	folder	30263264461
